route_id,original_route_id,mode,route_short_name,route_long_name,route_type
bus_2544,2544,bus,19BET,KELAMBAKKAM To THYAGARAYA NAGAR,3
bus_2545,2545,bus,19BET,THYAGARAYA NAGAR BUS TERMINUS To THAIYUR KOMAN NAGAR ROAD JUNCTION,3
bus_2546,2546,bus,19BET,THAIYUR KOMAN NAGAR ROAD JUNCTION To THYAGARAYA NAGAR BURKIT ROAD,3
bus_2549,2549,bus,19D,ADYAR GATE To PERUMBAKKAM TNUHDB,3
bus_2550,2550,bus,19D,PERUMBAKKAM TNUHDB To ADYAR GATE,3
bus_2556,2556,bus,19D,MANDAVELI To SEMMANCHERI TNUHDB,3
bus_2557,2557,bus,19D,SEMMANCHERI TNUHDB To MANDAVELI,3
bus_2561,2561,bus,1,THIRUVOTRIYUR B.T To BROADWAY,3
bus_2562,2562,bus,1,BROADWAY To THIRUVOTRIYUR B.T,3
bus_2563,2563,bus,1,THIRUVOTRIYUR B.T To TONDIARPET,3
bus_2564,2564,bus,1,TONDIARPET To THIRUVOTRIYUR B.T,3
bus_2565,2565,bus,1B,THIRUVOTRIYUR B.T To TAMBARAM WEST,3
bus_2566,2566,bus,1B,TAMBARAM WEST To THIRUVOTRIYUR B.T,3
bus_2569,2569,bus,1C,ENNORE B.T To THIRUVANMIYUR B.T,3
bus_2570,2570,bus,1C,THIRUVANMIYUR B.T To ENNORE B.T,3
bus_2571,2571,bus,1D,ENNORE B.T To THIRUVANMIYUR B.T,3
bus_2572,2572,bus,1D,THIRUVANMIYUR B.T To ENNORE B.T,3
bus_2573,2573,bus,202,TAMBARAM SANATORIUM BUS STAND To AVADI B.T,3
bus_2574,2574,bus,202,AVADI B.T To TAMBARAM SANATORIUM,3
bus_2575,2575,bus,202X,AVADI B.T To TAMBARAM SANATORIUM,3
bus_2577,2577,bus,202X,KILAMBAKKAM BUS TERMINUS To AVADI B.T,3
bus_2578,2578,bus,202X,AVADI B.T To KCBT - KILAMBAKKAM,3
bus_2579,2579,bus,206,KILAMBAKKAM BUS TERMINUS To AVADI B.T,3
bus_2580,2580,bus,206,AVADI B.T To KCBT - KILAMBAKKAM,3
bus_2581,2581,bus,206,TAMBARAM WEST To AVADI B.T,3
bus_2582,2582,bus,206,AVADI B.T To TAMBARAM WEST,3
bus_2583,2583,bus,20CT,AYANAVARAM B.T To VILLIVAKKAM BUS STAND,3
bus_2584,2584,bus,20CT,VILLIVAKKAM To AYANAVARAM B.T,3
bus_2585,2585,bus,20,BROADWAY To ICF,3
bus_2586,2586,bus,20,ICF To BROADWAY,3
bus_2587,2587,bus,20A,AYANAVARAM B.T To J.J.NAGAR WEST,3
bus_2588,2588,bus,20A,J.J.NAGAR WEST To AYANAVARAM B.T,3
bus_2589,2589,bus,20A,BROADWAY To J.J NAGAR WEST B.T,3
bus_2590,2590,bus,20A,J.J NAGAR WEST B.T To BROADWAY,3
bus_2591,2591,bus,20A,BROADWAY To VILLIVAKKAM,3
bus_2592,2592,bus,20A,VILLIVAKKAM To BROADWAY,3
bus_2593,2593,bus,20D,AYANAVARAM B.T To SIDCO NAGAR,3
bus_2594,2594,bus,20D,SIDCO NAGAR To AYANAVARAM B.T,3
bus_2595,2595,bus,20D,BROADWAY To SIDCO NAGAR,3
bus_2596,2596,bus,20D,SIDCO NAGAR To BROADWAY,3
bus_2597,2597,bus,20D,VILLIVAKKAM To SIDCO NAGAR,3
bus_2598,2598,bus,20D,SIDCO NAGAR To VILLIVAKKAM,3
bus_2599,2599,bus,20P,AMBATTUR INDUSTRIAL ESTATE B.T To POONAMALLEE B.T,3
bus_2600,2600,bus,20P,POONAMALLEE B.T To AMBATTUR INDUSTRIAL ESTATE B.T,3
bus_2601,2601,bus,21EET,BROADWAY To IYYAPPANTHANGAL B.T,3
bus_2602,2602,bus,21EET,IYYAPPANTHANGAL B.T To BROADWAY,3
bus_2607,2607,bus,21E,BROADWAY To RAMAPURAM,3
bus_2608,2608,bus,21E,RAMAPURAM To BROADWAY,3
bus_2614,2614,bus,21G,TAMBARAM WEST To KCBT - KILAMBAKKAM,3
bus_2615,2615,bus,21G,KCBT - KILAMBAKKAM To TAMBARAM WEST,3
bus_2616,2616,bus,221CT,BROADWAY To PERUMBAKKAM TNUHDB,3
bus_2617,2617,bus,221CT,PERUMBAKKAM TNUHDB To BROADWAY,3
bus_2618,2618,bus,221CT,GREAMS ROAD To PERUMBAKKAM TNUHDB,3
bus_2619,2619,bus,221CT,PERUMBAKKAM TNUHDB To GREAMS ROAD,3
bus_2620,2620,bus,22,TRADE FAIR To AYANAVARAM B.T,3
bus_2621,2621,bus,22,AYANAVARAM B.T To TRADE FAIR,3
bus_2622,2622,bus,22,WAR MEMORIAL To KORATTUR BUS TERMINUS,3
bus_2623,2623,bus,22,KORATTUR BUS TERMINUS To WAR MEMORIAL,3
bus_2624,2624,bus,23C,SAIDAPET To AYANAVARAM B.T,3
bus_2625,2625,bus,23C,AYANAVARAM B.T To SAIDAPET METRO,3
bus_2626,2626,bus,23V,VELACHERY B.T To AYANAVARAM B.T,3
bus_2627,2627,bus,23V,AYANAVARAM B.T To VELACHERY B.T,3
bus_2628,2628,bus,23V,VELACHERY To VILLIVAKKAM BUS STAND,3
bus_2629,2629,bus,23V,VILLIVAKKAM BUS STAND To VELACHERY,3
bus_2630,2630,bus,242,BROADWAY To MOOLAKADAI,3
bus_2631,2631,bus,242,MOOLAKADAI To BROADWAY,3
bus_2632,2632,bus,242,BROADWAY To PERAMBUR B.T,3
bus_2633,2633,bus,242,PERAMBUR B.T To BROADWAY,3
bus_2634,2634,bus,242,BROADWAY To REDHILLS BUS TERMINUS,3
bus_2635,2635,bus,242,REDHILLS BUS TERMINUS To BROADWAY,3
bus_2637,2637,bus,242,PADIANALLUR To REDHILLS BUS TERMINUS,3
bus_2638,2638,bus,242,REDHILLS BUS TERMINUS To PADIYANALLUR,3
bus_2639,2639,bus,242,PERAMBUR B.T To REDHILLS BUS TERMINUS,3
bus_2640,2640,bus,242,REDHILLS BUS TERMINUS To PERAMBUR B.T,3
bus_2641,2641,bus,24A,ANNA NAGAR WEST To VIVEKANANDA HOUSE,3
bus_2642,2642,bus,24A,VIVEKANANDA HOUSE To ANNA NAGAR WEST,3
bus_2648,2648,bus,24A,ANNA NAGAR WEST To L.F.C,3
bus_2649,2649,bus,24A,M.G.R.KOYAMBEDU To VIVEKANANDA HOUSE,3
bus_2652,2652,bus,24A,ANNA NAGAR WEST To BROADWAY,3
bus_2653,2653,bus,25,TRADE FAIR To IYYAPPANTHANGAL,3
bus_2654,2654,bus,25,IYYAPPANTHANGAL To TRADE FAIR,3
bus_2655,2655,bus,25,WAR MEMORIAL To POONAMALLEE B.T,3
bus_2656,2656,bus,25,POONAMALLEE B.T To WAR MEMORIAL,3
bus_2657,2657,bus,25,WAR MEMORIAL To VADAPALANI BUS STAND,3
bus_2658,2658,bus,25,VADAPALANI BUS STAND To WAR MEMORIAL,3
bus_2661,2661,bus,25,IYYAPPANTHANGAL To POONAMALLEE B.T,3
bus_2662,2662,bus,25,POONAMALLEE B.T To IYYAPPANTHANGAL,3
bus_2663,2663,bus,25,KCBT - KILAMBAKKAM To POONAMALLEE B.T,3
bus_2664,2664,bus,25,POONAMALLEE B.T To KCBT - KILAMBAKKAM,3
bus_2665,2665,bus,25,VADAPALANI BUS STAND To POONAMALLEE B.T,3
bus_2666,2666,bus,25,POONAMALLEE B.T To VADAPALANI BUS STAND,3
bus_2667,2667,bus,266,AVADI B.T To TAMBARAM WEST BUS STAND,3
bus_2668,2668,bus,266,TAMBARAM WEST BUS STAND To AVADI B.T,3
bus_2669,2669,bus,26CT,VALASARAVAKKAM To BROADWAY,3
bus_2670,2670,bus,26CT,GEMINI To IYYAPPANTHANGAL,3
bus_2671,2671,bus,26CT,IYYAPPANTHANGAL To GEMINI,3
bus_2672,2672,bus,26X,SECRETARIAT To IYYAPPANTHANGAL,3
bus_2674,2674,bus,26B,BROADWAY To MANGADU,3
bus_2675,2675,bus,26B,MANGADU To BROADWAY,3
bus_2676,2676,bus,26B,MANGADU To IYYAPPANTHANGAL,3
bus_2677,2677,bus,26M,BROADWAY To IYYAPPANTHANGAL,3
bus_2679,2679,bus,26M,BROADWAY To MUGALIVAKKAM,3
bus_2680,2680,bus,26M,MUGALIVAKKAM To BROADWAY,3
bus_2681,2681,bus,26M,IYYAPPANTHANGAL To MUGALIVAKKAM RD.JN,3
bus_2682,2682,bus,26R,BROADWAY To MUGALIVAKKAM ARASAMARAM 2,3
bus_2683,2683,bus,26R,MUGALIVAKKAM To BROADWAY,3
bus_2684,2684,bus,26R,BROADWAY To VADAPALANI,3
bus_2685,2685,bus,26R,VADAPALANI To BROADWAY,3
bus_2686,2686,bus,27B,AMBATTUR I.E To M.G.R.KOYAMBEDU,3
bus_2687,2687,bus,27B,M.G.R.KOYAMBEDU To AMBATTUR I.E,3
bus_2688,2688,bus,27B,MADURAVOYAL MARKET To TRADE FAIR,3
bus_2689,2689,bus,27B,TRADE FAIR To VADAPALANI,3
bus_2690,2690,bus,27B,VADAPALANI To TRADE FAIR,3
bus_2691,2691,bus,27B,AVADI B.T To AMBATTUR I.E,3
bus_2693,2693,bus,27B,AVADI B.T To M.G.R.KOYAMBEDU,3
bus_2694,2694,bus,27B,M.G.R.KOYAMBEDU To AVADI B.T,3
bus_2695,2695,bus,27B,M.G.R.KOYAMBEDU B.T To WAR MEMORIAL,3
bus_2696,2696,bus,27B,WAR MEMORIAL To M.G.R.KOYAMBEDU B.T,3
bus_2697,2697,bus,27B,M.G.R.KOYAMBEDU To TRIPLICANE,3
bus_2698,2698,bus,27B,TRIPLICANE To M.G.R.KOYAMBEDU,3
bus_2699,2699,bus,27B,PRESIDENCY H.S.S To MADURAVOYAL MARKET,3
bus_2701,2701,bus,27D,AYANAVARAM B.T To ICF,3
bus_2702,2702,bus,27D,ICF To AYANAVARAM B.T,3
bus_2703,2703,bus,28CT,TONDIARPET To THIRUVOTRIYUR B.T,3
bus_2704,2704,bus,28CT,EGMORE NORTH R.S To THANGAL TOLLGATE,3
bus_2705,2705,bus,28A,EGMORE RAILWAY STATION - NORTH To MANALI NEW TOWN,3
bus_2706,2706,bus,28A,MANALI NEW TOWN To EGMORE RAILWAY STATION - NORTH,3
bus_2707,2707,bus,28A,THANGAL TOLLGATE To MANALI NEW TOWN,3
bus_2708,2708,bus,28A,MANALI NEW TOWN To THANGAL TOLLGATE,3
bus_2709,2709,bus,28A,VALLALAR NAGAR To MANALI NEW TOWN,3
bus_2710,2710,bus,28A,MANALI NEW TOWN To VALLALAR NAGAR,3
bus_2712,2712,bus,28B,RAJA SHANMUGAPURAM To EGMORE NORTH R.S,3
bus_2713,2713,bus,28B,ENNORE B.T To EGMORE RAILWAY STATION - NORTH,3
bus_2714,2714,bus,28B,EGMORE RAILWAY STATION - NORTH To ENNORE B.T,3
bus_2715,2715,bus,28B,ENNORE To VALLALAR NAGAR,3
bus_2716,2716,bus,28B,VALLALAR NAGAR To ENNORE,3
bus_2717,2717,bus,28C,THANGAL TOLLGATE To M.G.R.KOYAMBEDU,3
bus_2718,2718,bus,28C,M.G.R.KOYAMBEDU To THANGAL TOLLGATE,3
bus_2719,2719,bus,28C,THANGAL TOLLGATE To QUEEN MARRY'S ARTS COLLEGE,3
bus_2720,2720,bus,28C,QUEEN MARRY'S ARTS COLLEGE To THANGAL TOLLGATE,3
bus_2721,2721,bus,29A,SECRETARIAT To PERAMBUR B.T,3
bus_2722,2722,bus,29A,SECRETARIAT To ANNA SQUARE,3
bus_2724,2724,bus,29ACT,EGMORE R.S To PERAMBUR B.T,3
bus_2725,2725,bus,29ACT,PERAMBUR B.T To EGMORE R.S,3
bus_2726,2726,bus,29AET,OTTERI To PERIYAR NAGAR,3
bus_2727,2727,bus,29AET,PERIYAR NAGAR To OTTERI,3
bus_2728,2728,bus,29AET,PERIYAR NAGAR To TRADE FAIR,3
bus_2729,2729,bus,29AET,WAR MEMORIAL To PERIYAR NAGAR B.T,3
bus_2730,2730,bus,29AEX,PERAMBUR B.T To PERAVALLUR KUMARAN NAGAR,3
bus_2731,2731,bus,29AEX,PERAVALLUR KUMARAN NAGAR To PERAMBUR B.T,3
bus_2732,2732,bus,29AEX,PERAVALLUR KUMARAN NAGAR To WAR MEMORIAL,3
bus_2733,2733,bus,29AEX,WAR MEMORIAL To PERAVALLUR KUMARAN NAGAR,3
bus_2734,2734,bus,29B,GEMINI To PERAMBUR B.T,3
bus_2735,2735,bus,29B,PERAMBUR B.T To GEMINI,3
bus_2736,2736,bus,29B,L.F.C To MADHAVARAM MILK COLONY,3
bus_2737,2737,bus,29B,MADHAVARAM MILK COLONY To L.F.C,3
bus_2738,2738,bus,29B,D.M.S To SAIDAPET,3
bus_2739,2739,bus,29B,SAIDAPET To D.M.S,3
bus_2740,2740,bus,29B,MADHAVARAM MILK COLONY To GEMINI,3
bus_2742,2742,bus,29CCT,MANDAVELI To PERAMBUR B.T,3
bus_2743,2743,bus,29CCT,PERAMBUR B.T To MANDAVELI,3
bus_2744,2744,bus,29CCT,PERAMBUR B.T To STERLING RD./METROLOG. DEPT.,3
bus_2745,2745,bus,29CCT,STERLING RD./METROLOG. DEPT. To PERAMBUR B.T,3
bus_2746,2746,bus,29CET,OTTERI To PERAMBUR B.T,3
bus_2748,2748,bus,29CET,PERAMBUR B.T To BESANT NAGAR B.T,3
bus_2749,2749,bus,29CET,BESANT NAGAR To PERAMBUR B.T,3
bus_2750,2750,bus,29CET,PERIYAR NAGAR B.T To BESANT NAGAR B.T,3
bus_2751,2751,bus,29CET,BESANT NAGAR B.T To PERIYAR NAGAR B.T,3
bus_2752,2752,bus,29CET,PERIYAR NAGAR To JAMALIA,3
bus_2754,2754,bus,29CEX,KOLATHUR SRINIVASA NAGAR To BESANT NAGAR B.T,3
bus_2755,2755,bus,29CEX,BESANT NAGAR B.T To KOLATHUR SRINIVASA NAGAR,3
bus_2756,2756,bus,29CEX,SRINIVASA NAGAR To PERAMBUR B.T,3
bus_2757,2757,bus,29CEX,PERAMBUR B.T To SRINIVASA NAGAR,3
bus_2758,2758,bus,29D,MATHUR M.M.D.A. To MOOLAKADAI,3
bus_2760,2760,bus,29D,MATHUR BUS STAND To VIVEKANANDA HOUSE BUS TERMINUS,3
bus_2761,2761,bus,29D,VIVEKANANDA HOUSE BUS TERMINUS To MATHUR BUS STAND,3
bus_2762,2762,bus,29D,MOOLAKADAI To VIVEKANANDA HOUSE,3
bus_2764,2764,bus,29E,OTTERI To PERAMBUR B.T,3
bus_2765,2765,bus,29E,PERAMBUR B.T To OTTERI,3
bus_2766,2766,bus,29E,PERAMBUR B.T To M.G.R.KOYAMBEDU,3
bus_2767,2767,bus,29E,M.G.R.KOYAMBEDU To PERAMBUR B.T,3
bus_2768,2768,bus,29E,PERAMBUR B.T To THIRUVERKADU B.T,3
bus_2769,2769,bus,29E,THIRUVERKADU B.T To PERAMBUR B.T,3
bus_2770,2770,bus,29E,THIRUVERKADU To POONAMALLEE B.T,3
bus_2771,2771,bus,29E,POONAMALLEE B.T To THIRUVERKADU,3
bus_2772,2772,bus,29ET,PERAMBUR B.T To QUAID E-MILLATH GOVT COLLEGE,3
bus_2774,2774,bus,29ET,VINAYAGAPURAM To MANDAVELI B.T,3
bus_2775,2775,bus,29ET,MANDAVELI B.T To VINAYAGAPURAM,3
bus_2776,2776,bus,29ET,VINAYAGAPURAM To PERAMBUR B.T,3
bus_2778,2778,bus,29ET,VINAYAGAPURAM To QUAID E-MILLATH GOVT COLLEGE,3
bus_2779,2779,bus,29ET,QUAID E-MILLATH GOVT COLLEGE To VINAYAGAPURAM,3
bus_2784,2784,bus,29NET,PERAVALLUR KUMARAN NAGAR To PERAMBUR B.T,3
bus_2785,2785,bus,29NET,PERAMBUR B.T To PERAVALLUR KUMARAN NAGAR,3
bus_2786,2786,bus,29NET,VELACHERY To PERAVALLUR KUMARAN NAGAR,3
bus_2787,2787,bus,29NET,PERAVALLUR KUMARAN NAGAR To VELACHERY,3
bus_2788,2788,bus,2A,WAR MEMORIAL To KAVIARASU KANNADASAN NAGAR B.T,3
bus_2789,2789,bus,2A,KAVIARASU KANNADASAN NAGAR B.T To WAR MEMORIAL,3
bus_2790,2790,bus,2A,QUEEN MARRY'S ARTS COLLEGE To K.KANNADASAN NAGAR,3
bus_2792,2792,bus,31A,TAMBARAM WEST BUS STAND To AGARAMTHEN,3
bus_2793,2793,bus,31A,AGARAMTHEN To TAMBARAM WEST BUS STAND,3
bus_2794,2794,bus,31B,TAMBARAM WEST BUS STAND To KANDIGAI,3
bus_2795,2795,bus,31B,KANDIGAI To TAMBARAM WEST BUS STAND,3
bus_2796,2796,bus,31G,TAMBARAM WEST BUS STAND To MEDAVAKKAM KOOT ROAD,3
bus_2797,2797,bus,31G,MEDAVAKKAM KOOT ROAD To TAMBARAM WEST BUS STAND,3
bus_2798,2798,bus,31M,TAMBARAM WEST BUS STAND To MADURAPAKKAM,3
bus_2799,2799,bus,31M,MADURAPAKKAM To TAMBARAM WEST BUS STAND,3
bus_2800,2800,bus,31P,TAMBARAM WEST BUS STAND To PONMAR,3
bus_2801,2801,bus,31P,PONMAR To TAMBARAM WEST BUS STAND,3
bus_2802,2802,bus,32A,THANGAL TOLLGATE To FORESHORE ESTATE,3
bus_2803,2803,bus,32A,FORESHORE ESTATE BUS TERMINUS To THANGAL TOLLGATE,3
bus_2804,2804,bus,32A,THANGAL TOLLGATE To VIVEKANANDA HOUSE,3
bus_2805,2805,bus,32A,VIVEKANANDA HOUSE To THANGAL TOLLGATE,3
bus_2806,2806,bus,32B,KORUKKUPET BUS STAND To TONDIARPET BUS DEPOT,3
bus_2807,2807,bus,32B,TONDIARPET APOLLO HOSPITAL To KORUKKUPET BUS STAND,3
bus_2808,2808,bus,32B,KORUKKUPET BUS STAND To VIVEKANANDA HOUSE BUS TERMINUS,3
bus_2809,2809,bus,32B,VIVEKANANDA HOUSE BUS TERMINUS To KORUKKUPET BUS STAND,3
bus_2810,2810,bus,32C,TONDIARPET To CHINTADRIPET MRTS,3
bus_2811,2811,bus,32C,CHINTADRIPET MRTS To TONDIARPET,3
bus_2812,2812,bus,33B,BROADWAY To KAVIARASU KANNADASAN NAGAR B.T,3
bus_2813,2813,bus,33B,KAVIARASU KANNADASAN NAGAR B.T To BROADWAY,3
bus_2814,2814,bus,33B,MINERVA To BROADWAY,3
bus_2815,2815,bus,33B,VALLALAR NAGAR BUS TERMINUS To KAVIARASU KANNADASAN NAGAR B.T,3
bus_2817,2817,bus,33C,BROADWAY To KAVIARASU KANNADASAN NAGAR B.T,3
bus_2818,2818,bus,33C,KAVIARASU KANNADASAN NAGAR B.T To BROADWAY,3
bus_2819,2819,bus,33L,BROADWAY To KODUNGAIYUR PARVATHI NAGAR,3
bus_2820,2820,bus,33L,KODUNGAIYUR PARVATHI NAGAR To BROADWAY,3
bus_2823,2823,bus,34,AMBATTUR INDUSTRIAL ESTATE B.T To THIRUVOTTIYUR BUS STAND,3
bus_2824,2824,bus,34,THIRUVOTTIYUR BUS STAND To AMBATTUR INDUSTRIAL ESTATE B.T,3
bus_2825,2825,bus,35,AYANAVARAM B.T To KORATTUR BUS TERMINUS,3
bus_2826,2826,bus,35,KORATTUR BUS TERMINUS To AYANAVARAM B.T,3
bus_2827,2827,bus,35CT,BROADWAY To AYANAVARAM B.T,3
bus_2829,2829,bus,35CT,I.C.F To BROADWAY,3
bus_2830,2830,bus,35CT,BROADWAY To KORATTUR BUS TERMINUS,3
bus_2831,2831,bus,35,KORATTUR BUS TERMINUS To BROADWAY,3
bus_2832,2832,bus,35CT,BROADWAY To KORATTUR,3
bus_2833,2833,bus,35CT,KORATTUR To BROADWAY,3
bus_2834,2834,bus,35CT,AYANAVARAM B.T To KORATTUR,3
bus_2835,2835,bus,35CT,KORATTUR To AYANAVARAM B.T,3
bus_2836,2836,bus,35C,BROADWAY To KORATTUR BUS TERMINUS,3
bus_2837,2837,bus,35C,KORATTUR BUS TERMINUS To BROADWAY,3
bus_2840,2840,bus,36K,THANGAL TOLLGATE To REDHILLS BUS TERMINUS,3
bus_2841,2841,bus,36K,REDHILLS BUS TERMINUS To THANGAL TOLLGATE,3
bus_2844,2844,bus,36M,VALLALAR NAGAR BUS TERMINUS To VICHOOR,3
bus_2845,2845,bus,36M,VICHOOR To VALLALAR NAGAR BUS TERMINUS,3
bus_2846,2846,bus,36V,THIRUVOTRIYUR B.T To REDHILLS,3
bus_2847,2847,bus,36V,REDHILLS BUS TERMINUS To THIRUVOTTIYUR BUS STAND,3
bus_2848,2848,bus,37,IYYAPPANTHANGAL B.T To POONAMALLEE B.T,3
bus_2849,2849,bus,37,POONAMALLEE B.T To IYYAPPANTHANGAL BUS TERMINUS,3
bus_2850,2850,bus,37,SHASTRI BHAVAN To POONAMALLEE B.T,3
bus_2851,2851,bus,37,POONAMALLEE B.T To SHASTRI BHAVAN,3
bus_2852,2852,bus,37,TONDIARPET To POONAMALLEE B.T,3
bus_2853,2853,bus,37,POONAMALLEE B.T To TONDIARPET,3
bus_2854,2854,bus,37,VADAPALANI BUS STAND To POONAMALLEE B.T,3
bus_2855,2855,bus,37,POONAMALLEE B.T To VADAPALANI BUS STAND,3
bus_2856,2856,bus,37,VALLALAR NAGAR BUS TERMINUS To POONAMALLEE B.T,3
bus_2857,2857,bus,37,POONAMALLEE B.T To VALLALAR NAGAR BUS TERMINUS,3
bus_2858,2858,bus,37,VALLALAR NAGAR To SHASTRI BHAVAN,3
bus_2859,2859,bus,37,SHASTRI BHAVAN To VALLALAR NAGAR,3
bus_2860,2860,bus,37,VALLALAR NAGAR To VADAPALANI,3
bus_2861,2861,bus,37,VADAPALANI To VALLALAR NAGAR,3
bus_2862,2862,bus,37CT,VADAPALANI To DASARATHAPURAM,3
bus_2863,2863,bus,37CT,DASARATHAPURAM To VADAPALANI,3
bus_2864,2864,bus,37CT,VADAPALANI To M.G.R.KOYAMBEDU,3
bus_2866,2866,bus,37CT,VALLALAR NAGAR BUS TERMINUS To DASARATHAPURAM,3
bus_2867,2867,bus,37CT,DASARATHAPURAM To VALLALAR NAGAR BUS TERMINUS,3
bus_2868,2868,bus,37CT,M.G.R.KOYAMBEDU To VALLALAR NAGAR,3
bus_2869,2869,bus,37E,KAVIARASU KANNADASAN NAGAR B.T To IYYAPPANTHANGAL B.T,3
bus_2870,2870,bus,37E,IYYAPPANTHANGAL B.T To KAVIARASU KANNADASAN NAGAR B.T,3
bus_2871,2871,bus,37ECT,M.G.R.KOYAMBEDU To M.K.B.NAGAR,3
bus_2872,2872,bus,37ECT,VYASARPADI M K B AMBEDKAR To VADAPALANI BUS STAND,3
bus_2873,2873,bus,37ECT,VADAPALANI BUS STAND To M.K.B.NAGAR,3
bus_2874,2874,bus,37ECT,VADAPALANI To M.G.R.KOYAMBEDU,3
bus_2876,2876,bus,37G,VALLALAR NAGAR BUS TERMINUS To IYYAPPANTHANGAL B.T,3
bus_2877,2877,bus,37G,IYYAPPANTHANGAL B.T To VALLALAR NAGAR BUS TERMINUS,3
bus_2878,2878,bus,38A,BROADWAY To MADHAVARAM DEPOT,3
bus_2879,2879,bus,38A,MADHAVARAM DEPOT To BROADWAY,3
bus_2880,2880,bus,38A,BROADWAY To MANALI B.T,3
bus_2881,2881,bus,38A,MANALI B.T To BROADWAY,3
bus_2882,2882,bus,38A,MADHAVARAM To MANALI,3
bus_2883,2883,bus,38A,MANALI To MADHAVARAM,3
bus_2884,2884,bus,38C,THIRU.VI.KA.NAGAR B.T To OTTERI,3
bus_2885,2885,bus,38C,OTTERI To T.V.K.NAGAR,3
bus_2886,2886,bus,38C,THIRU.VI.KA.NAGAR B.T To VIVEKANANDA HOUSE BUS TERMINUS,3
bus_2887,2887,bus,38C,VIVEKANANDA HOUSE To T.V.K.NAGAR,3
bus_2888,2888,bus,38D,THIRUVOTRIYUR B.T To EGMORE NORTH R.S,3
bus_2889,2889,bus,38D,EGMORE NORTH R.S To THIRUVOTRIYUR B.T,3
bus_2890,2890,bus,38D,THIRUVOTTIYUR BUS STAND To KODUNGAIYUR PARVATHI NAGAR,3
bus_2891,2891,bus,38D,KODUNGAIYUR PARVATHI NAGAR To THIRUVOTTIYUR BUS STAND,3
bus_2892,2892,bus,38G,BROADWAY To PADIYANALLUR,3
bus_2894,2894,bus,38G,BROADWAY To VAZHUTHALAMBEDU,3
bus_2895,2895,bus,38G,VAZHUTHIGAIMEDU To BROADWAY,3
bus_2896,2896,bus,38G,KOYAMBEDU MARKET To VAZHUTHIGAIMEDU,3
bus_2897,2897,bus,38G,VAZHUTHIGAIMEDU To KOYAMBEDU MARKET,3
bus_2898,2898,bus,38G,PADIYANALLUR To MOOLAKADAI,3
bus_2899,2899,bus,38G,MOOLAKADAI To VAZHUTHIGAIMEDU,3
bus_2901,2901,bus,38H,BROADWAY To MADHAVARAM VILLAGE BUS STAND,3
bus_2902,2902,bus,38H,MADHAVARAM VILLAGE BUS STAND To BROADWAY,3
bus_2903,2903,bus,38H,MADHAVARAM VILLAGE To MADHAVARAM,3
bus_2904,2904,bus,38H,MADHAVARAM To MADHAVARAM VILLAGE,3
bus_2905,2905,bus,38H,VALLALAR NAGAR B.T To MADHAVARAM VILLAGE BUS STAND,3
bus_2906,2906,bus,38H,MADHAVARAM VILLAGE BUS STAND To VALLALAR NAGAR BUS TERMINUS,3
bus_2907,2907,bus,40A,TRADE FAIR To AVADI B.T,3
bus_2908,2908,bus,40A,AVADI B.T To TRADE FAIR,3
bus_2909,2909,bus,40A,AVADI B.T To PATTABIRAM,3
bus_2910,2910,bus,40A,PATTABIRAM To AVADI B.T,3
bus_2911,2911,bus,40H,AVADI B.T To PATTABIRAM,3
bus_2912,2912,bus,40H,PATTABIRAM To AVADI B.T,3
bus_2913,2913,bus,40L,AMBATTUR I.E To J.J.NAGAR WEST,3
bus_2914,2914,bus,40L,J.J.NAGAR WEST To AMBATTUR I.E,3
bus_2915,2915,bus,40L,ANNA NAGAR WEST To J.J.NAGAR WEST,3
bus_2916,2916,bus,40L,J.J.NAGAR WEST To ANNA NAGAR WEST,3
bus_2917,2917,bus,40N,ANNA NAGAR WEST To J.J.NAGAR EAST,3
bus_2918,2918,bus,40N,J.J.NAGAR EAST To ANNA NAGAR WEST,3
bus_2919,2919,bus,40N,TRADE FAIR To J.J.NAGAR EAST,3
bus_2920,2920,bus,40N,J.J NAGAR WEST B.T To WAR MEMORIAL,3
bus_2921,2921,bus,41D,AMBATTUR I.E To AMBATTUR O.T,3
bus_2922,2922,bus,41D,AMBATTUR O.T To AMBATTUR I.E,3
bus_2923,2923,bus,42,BROADWAY To G.K.M.COLONY,3
bus_2924,2924,bus,42,G.K.M.COLONY To BROADWAY,3
bus_2925,2925,bus,42,BROADWAY To PERIYAR NAGAR B.T,3
bus_2926,2926,bus,42,PERIYAR NAGAR B.T To BROADWAY,3
bus_2928,2928,bus,42B,BROADWAY To KOLATHUR POOMPUHAR NAGAR,3
bus_2929,2929,bus,42B,KOLATHUR POOMPUHAR NAGAR To BROADWAY,3
bus_2930,2930,bus,42B,JAMALIA To POOMPUHAR,3
bus_2931,2931,bus,42B,POOMPUHAR To JAMALIA,3
bus_2932,2932,bus,42B,PERAMBUR B.T To POOMPUHAR,3
bus_2933,2933,bus,42B,POOMPUHAR To PERAMBUR B.T,3
bus_2934,2934,bus,42C,BROADWAY To PERAMBUR B.T,3
bus_2935,2935,bus,42C,PERAMBUR B.T To BROADWAY,3
bus_2936,2936,bus,42C,BROADWAY To KOLATHUR TEACHERS COLONY,3
bus_2937,2937,bus,42C,TEACHERS COLONY To BROADWAY,3
bus_2938,2938,bus,42C,PERAMBUR B.T To TEACHERS COLONY,3
